LinkItemsToUMLSCUIID	ItemPTR	CUI	ItemToUMLSCUILinkTypePTR
8657	31858	C0948187	0
6835	31859	C0005683	0
17901	31859	C2712342	0
6836	31860	C0268450	0
6837	31861	C0022802	0
6838	31862	C0264558	0
6839	31863	C0030967	0
6841	31864	C0268322	0
6842	31866	C0040485	0
9959	31866	C0949445	0
6843	31867	C0321441	0
10121	31867	C0321443	0
18078	31867	C0277150	0
6844	31868	C0315056	0
6847	31869	C0036230	0
6845	31869	C0036231	0
6849	31870	C0085345	0
6848	31870	C0085407	0
6851	31871	C0040249	0
6850	31871	C0040944	0
6852	31872	C0153249	0
6853	31872	C0319613	0
6854	31873	C0059752	0
6855	31874	C0042225	0
12302	31874	C1456852	0
6856	31875	C0038071	0
6858	31876	C0270860	0
6859	31877	C0221238	0
6860	31878	C0334633	0
6861	31879	C0149707	0
7797	31879	C0860854	0
7798	31879	C0860855	0
7245	31880	C0271135	0
11655	31880	C1271219	0
6863	31881	C0344559	0
6866	31882	C0008495	0
6867	31883	C0566694	0
6869	31884	C0058371	0
6870	31884	C0109040	0
7301	31885	C0937916	0
6871	31886	C0903898	0
7295	31887	C0937917	0
7296	31889	C0537894	0
7297	31889	C0935942	0
6873	31890	C0914729	0
8128	31890	C0937898	0
6875	31891	C0796109	0
12707	31891	C1852406	0
6876	31892	C0265321	0
6878	31893	C0404852	0
6881	31894	C0266270	0
8386	31895	C1134681	0
6884	31896	C0076804	0
6885	31897	C0018605	0
6886	31898	C0009035	0
6887	31899	C0019090	0
6888	31899	C0282192	0
6889	31900	C0019089	0
6890	31900	C0019097	0
6892	31901	C0042470	0
6891	31901	C0589088	0
6895	31902	C0343633	0
6893	31902	C0376324	0
6897	31904	C0264511	0
6899	31905	C0014049	0
6898	31905	C0014078	0
6900	31906	C0085496	0
11144	31907	C1384583	0
6902	31908	C0162702	0
15077	31909	C3160767	0
6903	31910	C0014116	0
6904	31911	C0155889	0
6905	31912	C0795848	0
14785	31913	C2940786	0
19318	31913	C3493776	0
42210	31913	C4722488	0
6907	31914	C0175692	0
6909	31915	C0077408	0
6908	31915	C0772089	0
6912	31916	C0209366	0
6913	31916	C0872997	0
6914	31917	C0873118	0
6915	31917	C0873119	0
9686	31918	C0075770	0
8778	31920	C0527038	0
6920	31920	C0772319	0
6922	31921	C0025299	0
14486	31921	C1261470	0
14220	31922	C2676767	0
6923	31923	C0235347	0
8668	31924	C0030771	0
6924	31924	C0173191	0
8669	31924	C0877836	0
17537	31924	C3661500	0
6925	31925	C0068006	0
6929	31926	C0175697	0
12212	31927	C1865639	0
12830	31928	C0268374	0
13839	31928	C2673609	0
6930	31929	C0079474	0
6931	31930	C0175696	0
13769	31930	C1801950	0
14663	31930	C2936904	0
14229	31931	C1851945	0
17469	31931	C3888090	0
6934	31932	C0393626	0
11099	31932	C1096154	0
6936	31933	C0149889	0
10782	31933	C0205929	0
6937	31934	C0031150	0
9656	31935	C1096903	0
6939	31936	C0432219	0
6940	31937	C0265286	0
14225	31938	C1857574	0
14201	31939	C1852557	0
6942	31940	C0339513	0
12450	31940	C1852020	0
6944	31941	C0001429	0
6945	31942	C0342287	0
6946	31943	C0265961	0
12624	31943	C1851480	0
6947	31944	C0342748	0
13147	31944	C1855861	0
19301	31945	C4049650	0
6948	31946	C0796095	0
6949	31947	C0265279	0
17499	31948	C0265281	0
6951	31949	C0023003	0
6952	31950	C0265309	0
9710	31951	C0432230	0
6955	31952	C0021288	0
6954	31952	C0024032	0
6956	31953	C0345407	0
6962	31955	C0524620	0
14794	31955	C2930930	0
9687	31956	C0949541	0
10588	31956	C1510502	0
11925	31956	C1336750	0
12575	31956	C1378050	0
6965	31957	C0795841	0
6967	31959	C0911014	0
6969	31960	C0077931	0
6968	31960	C0383757	0
6972	31961	C0024408	0
6973	31962	C0339277	0
6974	31963	C0025235	0
6975	31964	C0265210	0
11596	31964	C0265211	0
6976	31965	C0265235	0
12239	31966	C1848488	0
6982	31967	C0152112	0
6983	31968	C0152110	0
6985	31969	C0009743	0
6984	31969	C0019099	0
12038	31969	C0085381	0
6987	31970	C0284728	0
6988	31971	C0286402	0
7279	31972	C0391318	0
11671	31972	C1432620	0
6990	31973	C0069964	0
6991	31974	C0759032	0
6993	31975	C0006430	0
6994	31976	C0085178	0
12129	31977	C1850808	0
14894	31977	C2931687	0
34872	31977	C4551973	0
6995	31978	C0221060	0
6996	31979	C0026363	0
6997	31980	C0406726	0
6998	31981	C0796074	0
17771	31981	C1839564	0
7001	31983	C0175709	0
15255	31983	C0752282	0
7002	31984	C0085241	0
7003	31985	C0264009	0
7004	31986	C0263628	0
13861	31986	C1876187	0
7005	31988	C0221219	0
7006	31989	C0085441	0
15760	31989	C3203548	0
7008	31990	C0206728	0
7009	31991	C0751656	0
7010	31992	C0751951	0
7011	31993	C0396005	0
7012	31994	C0031087	0
7013	31995	C0152460	0
11933	31995	C0022782	0
7015	31996	C0068475	0
7016	31996	C0772208	0
7019	31998	C0423798	0
11760	31998	C0009938	0
11761	31998	C0013490	0
8115	31999	C1142166	0
7022	32000	C0333411	0
9711	32001	C0567237	0
14345	32001	C2733651	0
7023	32002	C0267026	0
7638	32002	C0267034	0
7024	32003	C0040456	0
14985	32004	C1527338	0
14879	32005	C2751536	0
17658	32005	C2931672	0
7027	32006	C0025368	0
13479	32006	C0771655	0
9688	32007	C0473586	0
7029	32008	C0268272	0
7030	32009	C0795899	0
20386	32009	C1838180	0
7256	32010	C0266121	0
17169	32010	C3854115	0
7032	32011	C0268496	0
17690	32011	C2936910	0
7034	32013	C0265220	0
7035	32014	C0268273	0
7036	32016	C0795910	0
7037	32016	C0795997	0
7038	32017	C0795900	0
7039	32018	C0265338	0
12185	32019	C1834674	0
9837	32020	C0796092	0
15045	32020	C1274887	0
11905	32021	C0265342	0
7043	32022	C0267048	0
7044	32023	C0796085	0
41096	32024	C4520892	0
7046	32025	C0039329	0
7047	32026	C0024870	0
7048	32027	C0028008	0
7050	32028	C0521083	0
9972	32028	C0873084	0
9973	32028	C0939882	0
11633	32028	C0873182	0
7227	32029	C0051607	0
11395	32029	C0952314	0
7053	32030	C0076652	0
9982	32030	C0957151	0
7055	32031	C0016295	0
7056	32031	C0282181	0
7057	32032	C0317760	0
7058	32033	C0128608	0
7061	32035	C0012586	0
11648	32035	C1146617	0
7062	32036	C0232058	0
7063	32036	C0475715	0
7067	32038	C0085083	0
7068	32039	C0233623	0
7070	32040	C0033750	0
7071	32041	C0033139	0
7073	32042	C0022596	0
17342	32042	C0170517	0
34903	32042	C4551675	0
7074	32043	C0162361	0
7075	32044	C0085179	0
7076	32044	C0409998	0
7078	32045	C0026143	0
7077	32045	C0030531	0
7080	32046	C0026432	0
7081	32046	C0276180	0
7083	32047	C0206717	0
8479	32048	C0031019	0
7084	32048	C0267567	0
7085	32049	C0270629	0
7086	32050	C0020282	0
7087	32050	C0274947	0
7088	32051	C0041364	0
34732	32051	C4553849	0
7090	32052	C0321945	0
7091	32053	C0013511	0
8402	32053	C0013514	0
7092	32054	C0038359	0
7093	32055	C0206729	0
15279	32055	C0751690	0
7094	32056	C0340098	0
7096	32057	C0035597	0
7095	32057	C0318313	0
7100	32059	C0149722	0
7101	32060	C0014863	0
7102	32060	C0028705	0
11672	32060	C1442915	0
7103	32061	C0311284	0
7106	32062	C0533545	0
7107	32063	C0600452	0
15812	32064	C2909036	0
7109	32065	C0913469	0
9825	32066	C1268855	0
7112	32067	C0344688	0
9689	32068	C0340176	0
7115	32069	C0754647	0
11101	32069	C1099777	0
15240	32070	C0065880	0
7117	32071	C0906166	0
7118	32072	C0663645	0
22472	32073	C4505313	0
7119	32074	C0081880	0
7120	32075	C0674350	0
7122	32076	C0102080	0
7123	32076	C0385010	0
7121	32076	C0906782	0
7125	32077	C0002435	0
7126	32078	C0002436	0
8617	32078	C0350794	0
7127	32081	C0041207	0
7128	32082	C0520720	0
7129	32083	C0001521	0
7130	32083	C0770464	0
7131	32084	C0263536	0
15392	32085	C3495554	0
17655	32085	C3495557	0
12148	32086	C1852759	0
7134	32087	C0796016	0
7137	32088	C0271742	0
7138	32089	C0263359	0
7139	32090	C0205713	0
7140	32091	C0036400	0
12784	32092	C0393847	0
9638	32093	C1170000	0
7143	32094	C0019816	0
7144	32095	C0393807	0
12191	32096	C0751540	0
13836	32096	C0020072	0
7146	32097	C0020074	0
17453	32098	C0344307	0
7147	32099	C0245109	0
14745	32099	C1704264	0
12236	32100	C1848598	0
7148	32101	C0432255	0
7149	32102	C0231341	0
7150	32103	C0406586	0
14241	32104	C0398563	0
7151	32105	C0221055	0
7152	32106	C0410287	0
13171	32106	C1849386	0
7153	32107	C0432273	0
7155	32108	C0432272	0
7154	32109	C0265301	0
7156	32110	C0266122	0
34814	32110	C4551488	0
7160	32111	C0913506	0
7161	32113	C0315276	0
7162	32114	C0524894	0
9203	32114	C0282537	0
7164	32115	C0152441	0
7165	32116	C0410530	0
12273	32117	C1853578	0
7166	32118	C0054827	0
7174	32119	C0023044	0
7173	32119	C0033473	0
7177	32120	C0006288	0
7178	32121	C0213771	0
13394	32121	C1579389	0
13454	32121	C1306772	0
7181	32122	C0670284	0
10170	32122	C0968887	0
7180	32123	C0031638	0
14797	32123	C1656262	0
7300	32124	C0965618	0
7182	32125	C0907850	0
7184	32126	C0406803	0
7187	32128	C0206711	0
15067	32128	C2921566	0
7188	32129	C0268314	0
7190	32130	C0317656	0
10895	32130	C1260916	0
12585	32131	C1608393	0
7192	32132	C0268146	0
7195	32133	C0009025	0
11703	32133	C1160747	0
7197	32134	C0039861	0
7198	32135	C0006968	0
7199	32136	C0041028	0
7200	32137	C0008428	0
14799	32137	C2756990	0
7201	32138	C0025460	0
7202	32139	C0600615	0
7203	32140	C0266011	0
8000	32141	C0238591	0
7204	32141	C0265554	0
17902	32141	C2699510	0
12280	32142	C1854520	0
7205	32143	C0403445	0
7206	32144	C0263578	0
7208	32145	C0220658	0
7209	32146	C0268368	0
7211	32147	C0162576	0
7210	32147	C0321453	0
13829	32147	C2711591	0
7266	32148	C0321459	0
7213	32149	C0041163	0
11668	32149	C1404708	0
18085	32149	C4082309	0
15402	32150	C3489628	0
7287	32151	C0205699	0
7292	32152	C0263353	0
7293	32152	C0263658	0
11092	32153	C0796149	0
7294	32154	C0908935	0
10405	32155	C1321551	0
7306	32156	C0913246	0
7307	32157	C0398641	0
8255	32158	C0427566	0
17428	32158	C2608015	0
15367	32159	C0342784	0
7881	32160	C1120106	0
8914	32160	C1170745	0
7308	32161	C0796004	0
7309	32162	C0220769	0
7310	32163	C0265246	0
7311	32164	C0272173	0
7312	32165	C0472817	0
9761	32166	C0221759	0
7314	32167	C0072926	0
7315	32168	C0038795	0
7317	32168	C0886903	0
7316	32170	C0063479	0
7318	32171	C0071043	0
7319	32173	C0057167	0
7321	32173	C0057168	0
7320	32173	C0096432	0
7322	32174	C0077126	0
7323	32175	C0040779	0
7324	32176	C0018121	0
7325	32177	C0206042	0
7326	32178	C0409818	0
11658	32179	C1280798	0
7328	32180	C0252416	0
7330	32181	C0169222	0
7331	32182	C0766326	0
13540	32182	C1880412	0
7332	32183	C0265070	0
22463	32184	C0272051	0
17122	32185	C1863512	0
7334	32186	C0935916	0
7884	32187	C1099414	0
7335	32189	C0686353	0
7341	32190	C0058809	0
7339	32190	C0280509	0
7340	32190	C0877869	0
7872	32190	C1101362	0
7346	32192	C0340834	0
7345	32192	C0795972	0
7347	32193	C0117428	0
7348	32194	C0537147	0
15001	32194	C1137921	0
7349	32195	C0054065	0
7350	32196	C0249289	0
7880	32197	C0360055	0
16986	32197	C3536755	0
34802	32197	C4521929	0
7351	32198	C0025160	0
7354	32200	C0393590	0
34957	32200	C4551624	0
7355	32201	C0270724	0
14547	32201	C2750220	0
7356	32202	C0270853	0
34951	32202	C4551857	0
7357	32203	C0338411	0
7358	32203	C0459983	0
7363	32204	C0037169	0
7360	32204	C0037170	0
7359	32204	C0343597	0
10634	32204	C0597804	0
11527	32204	C0597807	0
7362	32205	C0343598	0
7364	32206	C0398777	0
7365	32207	C0268600	0
34822	32207	C4551505	0
7366	32208	C0006181	0
7367	32208	C0035587	0
7368	32208	C0041473	0
7369	32209	C0323590	0
8412	32209	C0344082	0
7371	32210	C0037753	0
9448	32210	C0037980	0
7374	32211	C0035590	0
7373	32211	C0041472	0
7376	32212	C0020413	0
7375	32212	C0277044	0
7377	32212	C0277045	0
10263	32212	C0322196	0
7381	32213	C0008055	0
7380	32213	C0008056	0
7382	32214	C0263375	0
11654	32214	C1269841	0
7383	32215	C0013069	0
12652	32215	C1956413	0
7385	32216	C0265964	0
7386	32217	C0232942	0
7389	32218	C0155509	0
7392	32219	C0061751	0
7390	32219	C0086555	0
7391	32219	C0572235	0
10281	32219	C0017987	0
14681	32219	C0770612	0
14682	32219	C0697105	0
42187	32219	C2756786	0
9738	32220	C0274883	0
7394	32221	C0054041	0
7395	32222	C0069389	0
7396	32223	C0058678	0
7397	32224	C0031591	0
7398	32224	C0274880	0
7399	32225	C0010152	0
15782	32225	C2748254	0
7400	32226	C0018854	0
7401	32227	C0016196	0
7402	32228	C0343398	0
7568	32228	C0446189	0
7570	32228	C0522435	0
7404	32229	C0206731	0
17884	32229	C1367536	0
7405	32230	C0263912	0
7407	32231	C0752244	0
7409	32233	C0795791	0
14525	32233	C0265354	0
7410	32234	C0241831	0
20440	32234	C0241935	0
9700	32235	C1258014	0
7411	32236	C0263372	0
7412	32237	C0754659	0
7413	32238	C0877880	0
10998	32238	C1272713	0
7883	32239	C0173083	0
7873	32240	C1098510	0
7874	32240	C1099664	0
7414	32241	C0265233	0
10132	32242	C1449844	0
7418	32243	C0031880	0
7419	32244	C0553586	0
14930	32244	C2931482	0
7422	32246	C0028880	0
11902	32247	C0007659	0
7424	32248	C0334574	0
7425	32249	C0334569	0
7426	32250	C0059677	0
7427	32250	C0971902	0
7428	32251	C0532508	0
9784	32251	C1142738	0
9792	32252	C1268551	0
7871	32253	C0535185	0
7430	32254	C0041037	0
7431	32254	C0770950	0
26535	32254	C1564474	0
7432	32255	C0073633	0
12804	32255	C1882543	0
7433	32256	C0085133	0
7434	32257	C0279748	0
7435	32257	C0334254	0
42178	32257	C4760995	0
7437	32258	C0265512	0
7438	32259	C0751572	0
7439	32260	C0265893	0
42191	32260	C2239253	0
7442	32261	C0029396	0
8416	32262	C0016063	0
14502	32262	C0259779	0
7447	32263	C0796000	0
9726	32264	C0432269	0
7450	32265	C0795796	0
7451	32266	C0795797	0
7452	32267	C0795799	0
7453	32268	C0795800	0
7454	32269	C0795801	0
7455	32270	C0795802	0
7456	32271	C0795803	0
7457	32272	C0795804	0
7458	32273	C0795805	0
7459	32274	C0795806	0
7460	32275	C0795807	0
7461	32276	C0795808	0
7462	32277	C0795809	0
7463	32278	C0265407	0
12758	32279	C1956097	0
15072	32280	C0265404	0
7466	32281	C0795812	0
7467	32282	C0812464	0
7468	32283	C0795813	0
12759	32284	C1802398	0
7470	32285	C0795814	0
7471	32286	C0795815	0
7472	32287	C0795816	0
7473	32288	C0795817	0
7474	32289	C0795818	0
7475	32290	C0795819	0
7476	32291	C0795820	0
7477	32292	C0795821	0
7478	32293	C0795822	0
7479	32294	C0795824	0
7480	32295	C0795825	0
7481	32296	C0795826	0
7482	32297	C0795827	0
7483	32298	C0795828	0
7484	32299	C0795829	0
7485	32300	C0795830	0
7486	32301	C0795832	0
7487	32302	C0795833	0
34952	32302	C4551771	0
7488	32303	C0795834	0
7489	32304	C0795835	0
7490	32305	C0265438	0
7491	32306	C0795836	0
7492	32307	C0795837	0
17875	32307	C4082793	0
7493	32308	C0795838	0
7494	32309	C0795839	0
7495	32310	C0795840	0
7496	32311	C0812435	0
7498	32313	C0795842	0
7499	32314	C0795843	0
7500	32315	C0795844	0
7501	32316	C0795845	0
7502	32317	C0795846	0
7503	32318	C0795847	0
7504	32319	C0795849	0
7505	32320	C0795850	0
7506	32321	C0795851	0
17079	32321	C0265455	0
7507	32322	C0795852	0
7508	32323	C0795853	0
7509	32324	C0795854	0
7510	32325	C0795855	0
7511	32326	C0795856	0
7512	32327	C0795857	0
7513	32328	C0795858	0
7514	32329	C0795859	0
7515	32330	C0795860	0
7516	32331	C0795861	0
7517	32332	C0795862	0
7518	32333	C0795863	0
7520	32335	C0795865	0
7521	32336	C0795866	0
7522	32337	C0795867	0
7523	32338	C0265475	0
7524	32339	C0432442	0
7525	32340	C0795868	0
7526	32341	C0432443	0
7527	32342	C0809935	0
7528	32343	C0795869	0
7529	32344	C0795870	0
7530	32345	C0795871	0
7531	32346	C0795872	0
7532	32347	C0265482	0
7533	32348	C0795874	0
7534	32349	C0795875	0
7535	32350	C0795876	0
7536	32351	C0795877	0
7537	32352	C0795878	0
7538	32353	C0795879	0
19299	32354	C0012236	0
7540	32355	C0795881	0
7541	32356	C0795882	0
7542	32357	C0795883	0
7543	32358	C0795884	0
7544	32359	C0795885	0
7545	32360	C0795886	0
7546	32361	C0795887	0
7547	32362	C0795888	0
18041	32362	C4082794	0
7548	32363	C0795890	0
7549	32364	C0795891	0
7550	32365	C0795892	0
7551	32366	C0398788	0
17147	32367	C3178770	0
17148	32367	C3178771	0
17149	32367	C3805155	0
7553	32370	C0385965	0
7554	32371	C0030969	0
7555	32371	C0887012	0
7556	32371	C0887013	0
13194	32371	C0772081	0
7557	32372	C0771742	0
14173	32372	C1123033	0
7558	32373	C0158940	0
7559	32374	C0053230	0
7560	32375	C0028073	0
7561	32376	C0000578	0
7563	32377	C0025242	0
7564	32377	C0771988	0
7566	32378	C0004965	0
7565	32378	C0004968	0
14462	32381	C1868682	0
12880	32382	C1869117	0
12622	32384	C1855305	0
7579	32385	C0966225	0
9690	32386	C0410632	0
7582	32387	C0263383	0
7584	32388	C0026069	0
7586	32391	C0796275	0
7588	32392	C0796250	0
7589	32393	C0796206	0
14538	32393	C2931498	0
7590	32394	C0796135	0
7591	32395	C0398791	0
7594	32396	C0023530	0
8459	32396	C0750394	0
7595	32397	C0961485	0
7596	32398	C0002007	0
14806	32398	C2757004	0
7598	32400	C0600518	0
14346	32400	C1282209	0
34891	32400	C0271066	0
9748	32401	C0154778	0
7600	32402	C0730321	0
7602	32403	C0730322	0
20385	32404	C1853959	0
7604	32405	C0062806	0
7605	32406	C0271178	0
7607	32407	C0276791	0
7606	32407	C0320317	0
9362	32407	C0012147	0
7609	32408	C0010668	0
7610	32409	C0341306	0
7613	32410	C0022381	0
7612	32410	C0022382	0
7611	32410	C0241955	0
7614	32411	C0238070	0
7616	32412	C0151636	0
7653	32413	C0576704	0
7620	32414	C0207072	0
10338	32414	C1527004	0
17348	32414	C1530963	0
7622	32415	C0393676	0
7621	32416	C0877554	0
7623	32417	C0972314	0
7624	32418	C0060694	0
7625	32418	C0890971	0
7626	32418	C0890972	0
8113	32418	C0890973	0
8114	32418	C0917020	0
7627	32419	C0429063	0
19326	32419	C4476578	0
7630	32420	C0238246	0
7631	32421	C0340971	0
7632	32422	C0012191	0
12024	32422	C0700531	0
7633	32423	C0321636	0
11864	32423	C0349352	0
9762	32424	C1266065	0
10554	32424	C1412016	0
12377	32424	C0334344	0
7635	32425	C0006881	0
7636	32425	C0006882	0
12305	32425	C1703665	0
7637	32426	C0242310	0
7640	32427	C0264946	0
7641	32428	C0286224	0
7642	32429	C0048306	0
16965	32429	C3816448	0
7643	32430	C0269258	0
7644	32431	C0032109	0
7645	32432	C0032134	0
7646	32433	C0272138	0
8892	32433	C0483203	0
10587	32433	C0014762	0
7649	32434	C0240841	0
7650	32435	C0003855	0
7651	32436	C0282074	0
7652	32436	C0333122	0
7656	32437	C0012290	0
7658	32438	C0595265	0
7659	32439	C0595267	0
14819	32439	C2917201	0
7660	32440	C0026457	0
14647	32440	C2756978	0
7661	32441	C0015116	0
7662	32441	C0059855	0
11373	32441	C0771168	0
7663	32442	C0016782	0
7665	32443	C0772093	0
7666	32444	C0525033	0
7667	32445	C0317591	0
7668	32446	C0314974	0
7671	32447	C0062941	0
17651	32447	C3528000	0
7672	32448	C0531104	0
7673	32449	C0011630	0
7674	32450	C0152067	0
7676	32451	C0040930	0
7680	32452	C0003374	0
7682	32453	C0058181	0
7681	32453	C0206816	0
7684	32454	C0949506	0
7686	32455	C0950122	0
7688	32456	C0796264	0
7689	32457	C0002636	0
8044	32457	C0444533	0
7691	32458	C0002063	0
34690	32458	C4552862	0
7694	32459	C0006755	0
7693	32459	C0014053	0
7695	32459	C0022858	0
7696	32459	C0276379	0
7700	32460	C0014046	0
7697	32460	C0153065	0
7699	32461	C0014050	0
7698	32461	C0153064	0
7717	32462	C0040254	0
7718	32463	C0040936	0
17425	32464	C0319579	0
42185	32464	C4082297	0
7721	32465	C0040934	0
7720	32465	C0319999	0
7722	32466	C0320007	0
7723	32467	C0078442	0
7725	32467	C0772294	0
14206	32468	C1858680	0
7726	32469	C0265275	0
7727	32470	C0036391	0
7729	32471	C0432240	0
7728	32471	C0796176	0
7730	32472	C0432239	0
12241	32473	C1855606	0
7731	32474	C0432209	0
15361	32476	C1857100	0
7737	32477	C0014055	0
7738	32478	C1099456	0
11439	32478	C1170746	0
7739	32479	C0392156	0
7740	32479	C0700075	0
34650	32479	C4552858	0
7745	32480	C0063252	0
7746	32481	C0175158	0
7747	32482	C0054672	0
11968	32482	C0304300	0
11969	32482	C1331203	0
7752	32483	C0674432	0
7755	32484	C0031556	0
7756	32484	C0238367	0
7757	32485	C0010398	0
12224	32486	C1854664	0
7758	32487	C0009917	0
7837	32487	C0009918	0
7759	32488	C0265783	0
7760	32489	C0235833	0
7762	32490	C0238356	0
7764	32491	C0270879	0
7765	32492	C0006429	0
7766	32493	C0266497	0
7767	32494	C0795927	0
14227	32495	C2675730	0
7768	32496	C0267494	0
18208	32497	C0400972	0
7769	32498	C0014040	0
12249	32499	C1868684	0
7772	32500	C0014077	0
15824	32501	C0020071	0
7775	32502	C0730313	0
7776	32503	C0040412	0
7778	32504	C0023520	0
7779	32505	C0246904	0
7780	32506	C0071071	0
9806	32507	C0473561	0
7781	32508	C0014778	0
7782	32510	C0033459	0
12216	32511	C1833213	0
7786	32512	C0393080	0
7787	32513	C0286590	0
7788	32513	C0904347	0
9701	32514	C1373124	0
7789	32515	C0390472	0
7790	32516	C0149836	0
8810	32516	C0221392	0
7791	32517	C0016778	0
7792	32518	C0043822	0
18120	32519	C1861355	0
12281	32520	C1861380	0
18044	32520	C4275033	0
